
SetupTitle, ID_VG_CEC
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 1
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 10
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absID, absIG
TestParameter, Function.User.Unit, A, A
TestParameter, Function.User.Definition, abs(ID), abs(IG)
TestParameter, Function.Analysis.Name, gm
TestParameter, Function.Analysis.Unit, S
TestParameter, Function.Analysis.Definition, diff(ID,VG)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.5
TestParameter, Output.Graph.XAxis.Right, 0.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absID, absIG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 1E-11, 1E-11
TestParameter, Output.Graph.YAxis.Top, 0.0001, 0.0001
TestParameter, Output.Graph.YAxis.Group, Group 1, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, false, false
TestParameter, Output.List.Data, VG, absID, gm, IG
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/22/2026 15:24:55
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, (1, -4) trial 1
MetaData, TestRecord.LinkKey, 67768d84-8a9d-4187-b5d7-830a7fb45022
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absID, absIG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, 0.0001
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=10 V, Step=125 mV, No. of Steps=81, Compliance=10 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=VD, Start=100 mV, Stop=3.9 V, Step=1.9 V, No. of Steps=3, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU3:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,2,3.9	0.1	1.9	3
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, absID, gm, IG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, S, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID_VG_CEC
Dimension1, 162, 162, 162, 162, 162, 162
Dimension2, 3, 3, 3, 3, 3, 3
DataName, VG, IG, ID, absID, absIG, gm
DataValue, 0, -2.6520000000000003E-11, -1.0689E-11, 1.0689E-11, 2.6520000000000003E-11, 6.1776E-10
DataValue, 0.125, 3.1084E-11, 6.653100000000001E-11, 6.653100000000001E-11, 3.1084E-11, -2.9680800000000007E-10
DataValue, 0.25, 4.0640000000000005E-12, -8.4891000000000012E-11, 8.4891000000000012E-11, 4.0640000000000005E-12, 2.3495999999999988E-11
DataValue, 0.375, -4.1170000000000005E-11, 7.2405000000000007E-11, 7.2405000000000007E-11, 4.1170000000000005E-11, 5.1707200000000007E-10
DataValue, 0.5, 7.177400000000001E-11, 4.4377000000000006E-11, 4.4377000000000006E-11, 7.177400000000001E-11, 9.9168000000000014E-11
DataValue, 0.625, -5.4734000000000003E-11, 9.7197000000000011E-11, 9.7197000000000011E-11, 5.4734000000000003E-11, 1.348216E-09
DataValue, 0.75, 1.7762000000000003E-11, 3.8143100000000006E-10, 3.8143100000000006E-10, 1.7762000000000003E-11, 1.5460400000000002E-09
DataValue, 0.875, 1.8788000000000003E-11, 4.8370700000000005E-10, 4.8370700000000005E-10, 1.8788000000000003E-11, 2.7571159999999992E-09
DataValue, 1, -2.8934000000000003E-11, 1.07071E-09, 1.07071E-09, 2.8934000000000003E-11, 4.987172E-09
DataValue, 1.125, 1.8488E-11, 1.7305E-09, 1.7305E-09, 1.8488E-11, 8.435E-09
DataValue, 1.25, -4.88E-11, 3.17946E-09, 3.17946E-09, 4.88E-11, 1.2785759999999999E-08
DataValue, 1.375, 7.2836000000000008E-11, 4.92694E-09, 4.92694E-09, 7.2836000000000008E-11, 1.7278960000000003E-08
DataValue, 1.5, -5.9644000000000009E-11, 7.4992E-09, 7.4992E-09, 5.9644000000000009E-11, 2.1841039999999993E-08
DataValue, 1.625, 2.8666E-11, 1.0387199999999998E-08, 1.0387199999999998E-08, 2.8666E-11, 2.7478399999999991E-08
DataValue, 1.75, 7.3064E-11, 1.4368799999999999E-08, 1.4368799999999999E-08, 7.3064E-11, 3.68572E-08
DataValue, 1.875, -1.7798E-11, 1.96015E-08, 1.96015E-08, 1.7798E-11, 4.5433599999999993E-08
DataValue, 2, -4.3464000000000006E-11, 2.5727199999999997E-08, 2.5727199999999997E-08, 4.3464000000000006E-11, 5.36856E-08
DataValue, 2.125, 6.1102E-11, 3.30229E-08, 3.30229E-08, 6.1102E-11, 6.4194400000000007E-08
DataValue, 2.25, 1.1416E-11, 4.17758E-08, 4.17758E-08, 1.1416E-11, 7.5145199999999987E-08
DataValue, 2.375, -7.0366E-11, 5.1809199999999995E-08, 5.1809199999999995E-08, 7.0366E-11, 8.5683999999999988E-08
DataValue, 2.5, 2.7176E-11, 6.31968E-08, 6.31968E-08, 2.7176E-11, 9.71148E-08
DataValue, 2.625, 4.2356E-11, 7.60879E-08, 7.60879E-08, 4.2356E-11, 1.09762E-07
DataValue, 2.75, -5.8242E-11, 9.06373E-08, 9.06373E-08, 5.8242E-11, 1.20038E-07
DataValue, 2.875, -3.8800000000000004E-12, 1.060974E-07, 1.060974E-07, 3.8800000000000004E-12, 1.3365080000000003E-07
DataValue, 3, 6.9946E-11, 1.2405E-07, 1.2405E-07, 6.9946E-11, 1.4829040000000004E-07
DataValue, 3.125, 6.9000000000000009E-12, 1.4317E-07, 1.4317E-07, 6.9000000000000009E-12, 1.5979999999999994E-07
DataValue, 3.25, -7.0446E-11, 1.6399999999999999E-07, 1.6399999999999999E-07, 7.0446E-11, 1.7103999999999998E-07
DataValue, 3.375, 7.898E-12, 1.8593E-07, 1.8593E-07, 7.898E-12, 1.7844E-07
DataValue, 3.5, 7.1094E-11, 2.0860999999999999E-07, 2.0860999999999999E-07, 7.1094E-11, 1.8783999999999997E-07
DataValue, 3.625, -1.2138E-11, 2.3289E-07, 2.3289E-07, 1.2138E-11, 1.9740000000000011E-07
DataValue, 3.75, -6.142800000000001E-11, 2.5796E-07, 2.5796E-07, 6.142800000000001E-11, 2.0648000000000003E-07
DataValue, 3.875, 2.7632000000000003E-11, 2.8451E-07, 2.8451E-07, 2.7632000000000003E-11, 2.1163999999999985E-07
DataValue, 4, 5.6068E-11, 3.1087E-07, 3.1087E-07, 5.6068E-11, 2.1928000000000004E-07
DataValue, 4.125, -3.6952000000000003E-11, 3.3933E-07, 3.3933E-07, 3.6952000000000003E-11, 2.2844000000000005E-07
DataValue, 4.25, -3.9088E-11, 3.6798E-07, 3.6798E-07, 3.9088E-11, 2.3351999999999988E-07
DataValue, 4.375, 4.9716E-11, 3.9771E-07, 3.9771E-07, 4.9716E-11, 2.3944000000000003E-07
DataValue, 4.5, 3.3102000000000005E-11, 4.2784E-07, 4.2784E-07, 3.3102000000000005E-11, 2.4824000000000006E-07
DataValue, 4.625, -5.7394000000000004E-11, 4.5977E-07, 4.5977E-07, 5.7394000000000004E-11, 2.5288E-07
DataValue, 4.75, -1.3344000000000001E-11, 4.9106E-07, 4.9106E-07, 1.3344000000000001E-11, 2.5479999999999987E-07
DataValue, 4.875, 7.0228000000000008E-11, 5.2347E-07, 5.2347E-07, 7.0228000000000008E-11, 2.6127999999999981E-07
DataValue, 5, 9.776E-12, 5.5638E-07, 5.5638E-07, 9.776E-12, 2.6564000000000031E-07
DataValue, 5.125, -6.8436E-11, 5.8988E-07, 5.8988E-07, 6.8436E-11, 2.7144000000000032E-07
DataValue, 5.25, 1.6062000000000002E-11, 6.2424E-07, 6.2424E-07, 1.6062000000000002E-11, 2.7651999999999994E-07
DataValue, 5.375, 6.761E-11, 6.5901E-07, 6.5901E-07, 6.761E-11, 2.8083999999999975E-07
DataValue, 5.5, -2.1968000000000002E-11, 6.9445E-07, 6.9445E-07, 2.1968000000000002E-11, 2.8335999999999986E-07
DataValue, 5.625, -5.448E-11, 7.2985E-07, 7.2985E-07, 5.448E-11, 2.8659999999999993E-07
DataValue, 5.75, 3.7916E-11, 7.661E-07, 7.661E-07, 3.7916E-11, 2.9196000000000008E-07
DataValue, 5.875, 4.8710000000000006E-11, 8.0284E-07, 8.0284E-07, 4.8710000000000006E-11, 2.9759999999999991E-07
DataValue, 6, -4.4444000000000006E-11, 8.4049999999999994E-07, 8.4049999999999994E-07, 4.4444000000000006E-11, 2.9972E-07
DataValue, 6.125, -2.8808E-11, 8.7777E-07, 8.7777E-07, 2.8808E-11, 3.005600000000003E-07
DataValue, 6.25, 6.01E-11, 9.1564E-07, 9.1564E-07, 6.01E-11, 3.0384000000000021E-07
DataValue, 6.375, 2.3788000000000002E-11, 9.5373E-07, 9.5373E-07, 2.3788000000000002E-11, 3.0919999999999951E-07
DataValue, 6.5, -6.3354E-11, 9.9293999999999989E-07, 9.9293999999999989E-07, 6.3354E-11, 3.1112E-07
DataValue, 6.625, -3.6380000000000005E-12, 1.03151E-06, 1.03151E-06, 3.6380000000000005E-12, 3.1088000000000015E-07
DataValue, 6.75, 7.3612000000000009E-11, 1.07066E-06, 1.07066E-06, 7.3612000000000009E-11, 3.1451999999999983E-07
DataValue, 6.875, 1.58E-13, 1.11014E-06, 1.11014E-06, 1.58E-13, 3.1136000000000069E-07
DataValue, 7, -6.6180000000000011E-11, 1.1485E-06, 1.1485E-06, 6.6180000000000011E-11, 3.1344000000000051E-07
DataValue, 7.125, 5.9148E-11, 1.1885000000000001E-06, 1.1885000000000001E-06, 5.9148E-11, 3.2399999999999978E-07
DataValue, 7.25, 5.5880000000000008E-12, 1.2295E-06, 1.2295E-06, 5.5880000000000008E-12, 3.272E-07
DataValue, 7.375, -6.4304000000000009E-11, 1.2703000000000002E-06, 1.2703000000000002E-06, 6.4304000000000009E-11, 3.272E-07
DataValue, 7.5, 4.257E-11, 1.3113E-06, 1.3113E-06, 4.257E-11, 3.3200000000000038E-07
DataValue, 7.625, 2.3948E-11, 1.3533000000000002E-06, 1.3533000000000002E-06, 2.3948E-11, 3.3480000000000059E-07
DataValue, 7.75, -7.0082000000000009E-11, 1.3950000000000002E-06, 1.3950000000000002E-06, 7.0082000000000009E-11, 3.3239999999999956E-07
DataValue, 7.875, 2.3304000000000002E-11, 1.4364000000000001E-06, 1.4364000000000001E-06, 2.3304000000000002E-11, 3.3479999999999974E-07
DataValue, 8, 4.333E-11, 1.4787000000000001E-06, 1.4787000000000001E-06, 4.333E-11, 3.4160000000000025E-07
DataValue, 8.125, -6.1638E-11, 1.5218000000000002E-06, 1.5218000000000002E-06, 6.1638E-11, 3.436000000000004E-07
