
SetupTitle, ID_VG_CEC
PrimitiveTest, I/V Sweep
DataValue, 8.25, 9.8840000000000011E-12, 1.5646000000000002E-06, 1.5646000000000002E-06, 9.8840000000000011E-12, 3.427999999999995E-07
DataValue, 8.375, 6.3878E-11, 1.6075E-06, 1.6075E-06, 6.3878E-11, 3.4359999999999956E-07
DataValue, 8.5, -4.5176000000000004E-11, 1.6505000000000001E-06, 1.6505000000000001E-06, 4.5176000000000004E-11, 3.4560000000000055E-07
DataValue, 8.625, -8.446E-12, 1.6939000000000002E-06, 1.6939000000000002E-06, 8.446E-12, 3.4640000000000061E-07
DataValue, 8.75, 7.4206E-11, 1.7371000000000003E-06, 1.7371000000000003E-06, 7.4206E-11, 3.4839999999999992E-07
DataValue, 8.875, -2.4198000000000003E-11, 1.7810000000000002E-06, 1.7810000000000002E-06, 2.4198000000000003E-11, 3.5239999999999937E-07
DataValue, 9, -3.0592000000000005E-11, 1.8252000000000001E-06, 1.8252000000000001E-06, 3.0592000000000005E-11, 3.5000000000000004E-07
DataValue, 9.125, 7.169E-11, 1.8685000000000002E-06, 1.8685000000000002E-06, 7.169E-11, 3.496E-07
DataValue, 9.25, -5.992E-12, 1.9126E-06, 1.9126E-06, 5.992E-12, 3.5159999999999931E-07
DataValue, 9.375, -5.0454000000000006E-11, 1.9564E-06, 1.9564E-06, 5.0454000000000006E-11, 3.5280000000000109E-07
DataValue, 9.5, 5.6098000000000008E-11, 2.0008000000000004E-06, 2.0008000000000004E-06, 5.6098000000000008E-11, 3.548000000000004E-07
DataValue, 9.625, 1.1518000000000002E-11, 2.0451E-06, 2.0451E-06, 1.1518000000000002E-11, 3.5559999999999876E-07
DataValue, 9.75, -6.5202000000000009E-11, 2.0897E-06, 2.0897E-06, 6.5202000000000009E-11, 3.5919999999999988E-07
DataValue, 9.875, 3.7832000000000004E-11, 2.1349E-06, 2.1349E-06, 3.7832000000000004E-11, 3.6200000000000094E-07
DataValue, 10, 3.1156000000000003E-11, 2.1802000000000003E-06, 2.1802000000000003E-06, 3.1156000000000003E-11, 3.5760000000000146E-07
DataValue, 10, -1.5012000000000003E-11, 2.1796000000000003E-06, 2.1796000000000003E-06, 1.5012000000000003E-11, 4.5040000000000165E-07
DataValue, 9.875, 7.3318000000000007E-11, 2.1239E-06, 2.1239E-06, 7.3318000000000007E-11, 4.3760000000000069E-07
DataValue, 9.75, -1.6602E-11, 2.0702E-06, 2.0702E-06, 1.6602E-11, 4.2839999999999915E-07
DataValue, 9.625, -4.4072E-11, 2.0168000000000003E-06, 2.0168000000000003E-06, 4.4072E-11, 4.2280000000000042E-07
DataValue, 9.5, 5.9396E-11, 1.9645E-06, 1.9645E-06, 5.9396E-11, 4.1559999999999988E-07
DataValue, 9.375, 3.3600000000000002E-12, 1.9129000000000004E-06, 1.9129000000000004E-06, 3.3600000000000002E-12, 4.1159999999999958E-07
DataValue, 9.25, -6.5138E-11, 1.8616E-06, 1.8616E-06, 6.5138E-11, 4.1000000000000031E-07
DataValue, 9.125, 4.0388000000000004E-11, 1.8104000000000003E-06, 1.8104000000000003E-06, 4.0388000000000004E-11, 4.0839999999999934E-07
DataValue, 9, 2.4232E-11, 1.7595000000000003E-06, 1.7595000000000003E-06, 2.4232E-11, 4.0360000000000068E-07
DataValue, 8.875, -7.1488E-11, 1.7095000000000001E-06, 1.7095000000000001E-06, 7.1488E-11, 3.9880000000000032E-07
DataValue, 8.75, 1.9592E-11, 1.6598000000000002E-06, 1.6598000000000002E-06, 1.9592E-11, 3.9640000000000013E-07
DataValue, 8.625, 4.6660000000000004E-11, 1.6104E-06, 1.6104E-06, 4.6660000000000004E-11, 3.9279999999999986E-07
DataValue, 8.5, -5.9952E-11, 1.5616000000000002E-06, 1.5616000000000002E-06, 5.9952E-11, 3.8959999999999962E-07
DataValue, 8.375, 3.004E-12, 1.5130000000000002E-06, 1.5130000000000002E-06, 3.004E-12, 3.8720000000000029E-07
DataValue, 8.25, 6.4788E-11, 1.4648000000000002E-06, 1.4648000000000002E-06, 6.4788E-11, 3.8560000000000017E-07
DataValue, 8.125, -4.4198E-11, 1.4166000000000001E-06, 1.4166000000000001E-06, 4.4198E-11, 3.8480000000000011E-07
DataValue, 8, -1.5760000000000002E-11, 1.3686000000000001E-06, 1.3686000000000001E-06, 1.5760000000000002E-11, 3.8119999999999984E-07
DataValue, 7.875, 7.2308E-11, 1.3213000000000002E-06, 1.3213000000000002E-06, 7.2308E-11, 3.7560000000000027E-07
DataValue, 7.75, -2.2878000000000002E-11, 1.2747E-06, 1.2747E-06, 2.2878000000000002E-11, 3.7400000000000015E-07
DataValue, 7.625, -3.4978E-11, 1.2278000000000001E-06, 1.2278000000000001E-06, 3.4978E-11, 3.724E-07
DataValue, 7.5, 6.6142000000000008E-11, 1.1816E-06, 1.1816E-06, 6.6142000000000008E-11, 3.7119999999999994E-07
DataValue, 7.375, -5.8200000000000006E-12, 1.1350000000000001E-06, 1.1350000000000001E-06, 5.8200000000000006E-12, 3.6679999999999961E-07
DataValue, 7.25, -5.678E-11, 1.0899000000000001E-06, 1.0899000000000001E-06, 5.678E-11, 3.6120000000000003E-07
DataValue, 7.125, 5.1938000000000006E-11, 1.0447000000000001E-06, 1.0447000000000001E-06, 5.1938000000000006E-11, 3.6360000000000021E-07
DataValue, 7, 1.0300000000000001E-11, 9.99E-07, 9.99E-07, 1.0300000000000001E-11, 3.6024000000000064E-07
DataValue, 6.875, -7.0700000000000012E-11, 9.5464E-07, 9.5464E-07, 7.0700000000000012E-11, 3.559200000000004E-07
DataValue, 6.75, -2.3462000000000003E-11, 9.1002E-07, 9.1002E-07, 2.3462000000000003E-11, 3.5451999999999987E-07
DataValue, 6.625, -5.5288000000000006E-11, 8.6601E-07, 8.6601E-07, 5.5288000000000006E-11, 3.498E-07
DataValue, 6.5, 3.9414000000000005E-11, 8.2257E-07, 8.2257E-07, 3.9414000000000005E-11, 3.496800000000001E-07
DataValue, 6.375, 4.1864E-11, 7.7859E-07, 7.7859E-07, 4.1864E-11, 3.4319999999999995E-07
DataValue, 6.25, -4.8764000000000003E-11, 7.3677E-07, 7.3677E-07, 4.8764000000000003E-11, 3.4047999999999983E-07
DataValue, 6.125, -3.0928000000000006E-11, 6.9347E-07, 6.9347E-07, 3.0928000000000006E-11, 3.4244000000000015E-07
DataValue, 6, 5.7712000000000005E-11, 6.5116E-07, 6.5116E-07, 5.7712000000000005E-11, 3.3708E-07
DataValue, 5.875, 2.0228000000000003E-11, 6.092E-07, 6.092E-07, 2.0228000000000003E-11, 3.3291999999999994E-07
DataValue, 5.75, -6.7982000000000011E-11, 5.6793E-07, 5.6793E-07, 6.7982000000000011E-11, 3.2659999999999997E-07
DataValue, 5.625, -6.794E-12, 5.2755E-07, 5.2755E-07, 6.794E-12, 3.2516000000000003E-07
DataValue, 5.5, 7.1952000000000012E-11, 4.8664E-07, 4.8664E-07, 7.1952000000000012E-11, 3.2636000000000012E-07
DataValue, 5.375, -2.7920000000000002E-12, 4.4596E-07, 4.4596E-07, 2.7920000000000002E-12, 3.1927999999999993E-07
DataValue, 5.25, -7.2758000000000011E-11, 4.0682E-07, 4.0682E-07, 7.2758000000000011E-11, 3.1275999999999995E-07
DataValue, 5.125, 1.0858E-11, 3.6777E-07, 3.6777E-07, 1.0858E-11, 3.1E-07
DataValue, 5, 6.675E-11, 3.2932E-07, 3.2932E-07, 6.675E-11, 3.0428000000000008E-07
DataValue, 4.875, -1.9820000000000002E-11, 2.917E-07, 2.917E-07, 1.9820000000000002E-11, 2.9051999999999993E-07
DataValue, 4.75, -6.002E-11, 2.5669E-07, 2.5669E-07, 6.002E-11, 2.7915999999999997E-07
DataValue, 4.625, 2.8820000000000004E-11, 2.2191E-07, 2.2191E-07, 2.8820000000000004E-11, 2.6932000000000003E-07
DataValue, 4.5, 4.8728000000000005E-11, 1.8936E-07, 1.8936E-07, 4.8728000000000005E-11, 2.5004000000000009E-07
DataValue, 4.375, -4.3600000000000003E-11, 1.5939999999999999E-07, 1.5939999999999999E-07, 4.3600000000000003E-11, 2.3079999999999998E-07
DataValue, 4.25, -3.6782000000000005E-11, 1.3166E-07, 1.3166E-07, 3.6782000000000005E-11, 2.0603999999999996E-07
DataValue, 4.125, 5.2982000000000005E-11, 1.0789E-07, 1.0789E-07, 5.2982000000000005E-11, 1.7878280000000006E-07
DataValue, 4, 2.4336E-11, 8.6964299999999987E-08, 8.6964299999999987E-08, 2.4336E-11, 1.558292E-07
DataValue, 3.875, -2.5320000000000003E-11, 6.89327E-08, 6.89327E-08, 2.5320000000000003E-11, 1.3278199999999998E-07
DataValue, 3.75, 6.7532E-11, 5.3768799999999992E-08, 5.3768799999999992E-08, 6.7532E-11, 1.0974360000000001E-07
DataValue, 3.625, -3.084E-12, 4.1496799999999993E-08, 4.1496799999999993E-08, 3.084E-12, 8.94656E-08
DataValue, 3.5, -5.955E-11, 3.1402399999999994E-08, 3.1402399999999994E-08, 5.955E-11, 7.3925999999999983E-08
DataValue, 3.375, 4.1012E-11, 2.3015299999999998E-08, 2.3015299999999998E-08, 4.1012E-11, 6.0464799999999982E-08
DataValue, 3.25, 2.3442000000000003E-11, 1.62862E-08, 1.62862E-08, 2.3442000000000003E-11, 4.72696E-08
DataValue, 3.125, -7.2550000000000011E-11, 1.1197899999999998E-08, 1.1197899999999998E-08, 7.2550000000000011E-11, 3.6088959999999994E-08
DataValue, 3, 5.7780000000000006E-12, 7.26396E-09, 7.26396E-09, 5.7780000000000006E-12, 2.7311399999999994E-08
DataValue, 2.875, 7.1408000000000011E-11, 4.37005E-09, 4.37005E-09, 7.1408000000000011E-11, 1.86284E-08
DataValue, 2.75, -5.3290000000000004E-11, 2.60686E-09, 2.60686E-09, 5.3290000000000004E-11, 1.149516E-08
DataValue, 2.625, 1.6894E-11, 1.49626E-09, 1.49626E-09, 1.6894E-11, 6.801507999999999E-09
DataValue, 2.5, 8.51E-12, 9.0648300000000008E-10, 9.0648300000000008E-10, 8.51E-12, 4.3216119999999993E-09
DataValue, 2.375, 6.006000000000001E-11, 4.15857E-10, 4.15857E-10, 6.006000000000001E-11, 2.783352E-09
DataValue, 2.25, -6.9978000000000009E-11, 2.1064500000000003E-10, 2.1064500000000003E-10, 6.9978000000000009E-11, 1.1057600000000001E-09
DataValue, 2.125, 3.3716000000000005E-11, 1.3941700000000002E-10, 1.3941700000000002E-10, 3.3716000000000005E-11, 1.1103200000000002E-09
DataValue, 2, 4.68E-13, -6.6935E-11, 6.6935E-11, 4.68E-13, 2.7025600000000007E-10
DataValue, 1.875, -3.8562000000000005E-11, 7.1853E-11, 7.1853E-11, 3.8562000000000005E-11, -2.1988E-10
DataValue, 1.75, 6.887E-11, -1.1965000000000001E-11, 1.1965000000000001E-11, 6.887E-11, 3.91888E-10
DataValue, 1.625, -5.9428E-11, -2.6119E-11, 2.6119E-11, 5.9428E-11, -3.5080000000000007E-10
DataValue, 1.5, 1.9464000000000002E-11, 7.573500000000001E-11, 7.573500000000001E-11, 1.9464000000000002E-11, 2.3147200000000005E-10
DataValue, 1.375, 1.2562E-11, -8.3987000000000012E-11, 8.3987000000000012E-11, 1.2562E-11, 1.4095200000000003E-10
DataValue, 1.25, -5.5600000000000007E-11, 4.0497E-11, 4.0497E-11, 5.5600000000000007E-11, -3.3682400000000007E-10
DataValue, 1.125, 6.9344000000000011E-11, 2.1900000000000003E-13, 2.1900000000000003E-13, 6.9344000000000011E-11, 3.44936E-10
DataValue, 1, -4.7576000000000003E-11, -4.5737E-11, 4.5737E-11, 4.7576000000000003E-11, -3.3861600000000003E-10
DataValue, 0.875, 8.36E-12, 8.4873000000000013E-11, 8.4873000000000013E-11, 8.36E-12, 9.7464000000000027E-11
DataValue, 0.75, 2.6414E-11, -7.0103000000000009E-11, 7.0103000000000009E-11, 2.6414E-11, 2.4453600000000003E-10
DataValue, 0.625, -6.6432E-11, 2.3739E-11, 2.3739E-11, 6.6432E-11, -3.5653600000000006E-10
DataValue, 0.5, 6.2098E-11, 1.9031E-11, 1.9031E-11, 6.2098E-11, 3.5780800000000006E-10
DataValue, 0.375, -3.1494E-11, -6.5713000000000011E-11, 6.5713000000000011E-11, 3.1494E-11, -2.7521600000000008E-10
DataValue, 0.25, -3.1400000000000004E-12, 8.7835000000000013E-11, 8.7835000000000013E-11, 3.1400000000000004E-12, -4.0224000000000026E-11
DataValue, 0.125, 4.0118E-11, -5.5657000000000005E-11, 5.5657000000000005E-11, 4.0118E-11, 3.0524000000000008E-10
DataValue, 0, -7.3044000000000009E-11, 1.1525E-11, 1.1525E-11, 7.3044000000000009E-11, -5.3745600000000009E-10
DataValue, 0, -4.8028000000000003E-11, -7.3007E-11, 7.3007E-11, 4.8028000000000003E-11, 7.9064000000000007E-10
DataValue, 0.125, -6.465E-11, 2.5823E-11, 2.5823E-11, 6.465E-11, 3.6165600000000004E-10
DataValue, 0.25, 6.4962E-11, 1.7407E-11, 1.7407E-11, 6.4962E-11, -3.5253600000000007E-10
DataValue, 0.375, -3.2048000000000004E-11, -6.2311000000000011E-11, 6.2311000000000011E-11, 3.2048000000000004E-11, 2.8633600000000003E-10
DataValue, 0.5, 1.5000000000000002E-13, 8.8991E-11, 8.8991E-11, 1.5000000000000002E-13, 2.5128000000000029E-11
DataValue, 0.625, 4.2160000000000006E-11, -5.6029000000000004E-11, 5.6029000000000004E-11, 4.2160000000000006E-11, -3.11296E-10
DataValue, 0.75, -7.0600000000000007E-11, 1.1167E-11, 1.1167E-11, 7.0600000000000007E-11, 3.6006400000000003E-10
DataValue, 0.875, 5.4614E-11, 3.3987000000000004E-11, 3.3987000000000004E-11, 5.4614E-11, -3.6192000000000003E-10
DataValue, 1, -1.4962E-11, -7.9313000000000008E-11, 7.9313000000000008E-11, 1.4962E-11, 1.8321600000000003E-10
DataValue, 1.125, -1.5396E-11, 7.9791000000000012E-11, 7.9791000000000012E-11, 1.5396E-11, 1.6552800000000003E-10
DataValue, 1.25, 5.7174000000000003E-11, -3.7931E-11, 3.7931E-11, 5.7174000000000003E-11, -3.2051200000000003E-10
DataValue, 1.375, -7.2140000000000009E-11, -3.3700000000000003E-13, 3.3700000000000003E-13, 7.2140000000000009E-11, 3.47536E-10
DataValue, 1.5, 4.4842E-11, 4.8953E-11, 4.8953E-11, 4.4842E-11, -3.3938400000000006E-10
DataValue, 1.625, -6.0600000000000004E-12, -8.518300000000001E-11, 8.518300000000001E-11, 6.0600000000000004E-12, 1.1220000000000001E-10
DataValue, 1.75, -2.7868000000000002E-11, 7.7003E-11, 7.7003E-11, 2.7868000000000002E-11, 4.4668000000000005E-10
DataValue, 1.875, 6.8034E-11, 2.6487E-11, 2.6487E-11, 6.8034E-11, 2.81808E-10
DataValue, 2, -6.210000000000001E-11, 1.47455E-10, 1.47455E-10, 6.210000000000001E-11, 2.0031520000000003E-09
DataValue, 2.125, 2.8444000000000003E-11, 5.27275E-10, 5.27275E-10, 2.8444000000000003E-11, 2.80866E-09
DataValue, 2.25, -3.7164000000000006E-11, 8.4962E-10, 8.4962E-10, 3.7164000000000006E-11, 5.5198600000000008E-09
DataValue, 2.375, -6.2396E-11, 1.90724E-09, 1.90724E-09, 6.2396E-11, 1.2969840000000002E-08
DataValue, 2.5, 7.1648E-11, 4.09208E-09, 4.09208E-09, 7.1648E-11, 2.4606319999999998E-08
DataValue, 2.625, -4.4716000000000006E-11, 8.05882E-09, 8.05882E-09, 4.4716000000000006E-11, 4.2138079999999996E-08
DataValue, 2.75, 1.4952000000000002E-11, 1.4626599999999999E-08, 1.4626599999999999E-08, 1.4952000000000002E-11, 7.3005519999999991E-08
DataValue, 2.875, 6.814600000000001E-11, 2.6310199999999996E-08, 2.6310199999999996E-08, 6.814600000000001E-11, 1.1867239999999999E-07
DataValue, 3, -3.1518E-11, 4.42947E-08, 4.42947E-08, 3.1518E-11, 1.7977279999999997E-07
DataValue, 3.125, -3.1804000000000005E-11, 7.1253399999999991E-08, 7.1253399999999991E-08, 3.1804000000000005E-11, 2.5569239999999995E-07
DataValue, 3.25, 7.0590000000000012E-11, 1.0821779999999999E-07, 1.0821779999999999E-07, 7.0590000000000012E-11, 3.388664E-07
DataValue, 3.375, -8.060000000000001E-13, 1.5596999999999999E-07, 1.5596999999999999E-07, 8.060000000000001E-13, 4.5996880000000005E-07
DataValue, 3.5, 7.3320000000000012E-11, 2.2321E-07, 2.2321E-07, 7.3320000000000012E-11, 6.2311999999999993E-07
DataValue, 3.625, -5.1600000000000006E-12, 3.1174999999999997E-07, 3.1174999999999997E-07, 5.1600000000000006E-12, 7.862E-07
DataValue, 3.75, -6.8098000000000011E-11, 4.1976E-07, 4.1976E-07, 6.8098000000000011E-11, 9.9324000000000012E-07
DataValue, 3.875, 1.7216E-11, 5.6006E-07, 5.6006E-07, 1.7216E-11, 1.2164000000000001E-06
DataValue, 4, 6.4882E-11, 7.2386E-07, 7.2386E-07, 6.4882E-11, 1.46968E-06
DataValue, 4.125, -2.46E-11, 9.2748E-07, 9.2748E-07, 2.46E-11, 1.7373600000000007E-06
DataValue, 4.25, -4.6670000000000005E-11, 1.1582000000000002E-06, 1.1582000000000002E-06, 4.6670000000000005E-11, 2.0216800000000004E-06
DataValue, 4.375, 7.3548E-11, 1.4329E-06, 1.4329E-06, 7.3548E-11, 2.3759999999999998E-06
DataValue, 4.5, -1.7068E-11, 1.7522000000000001E-06, 1.7522000000000001E-06, 1.7068E-11, 2.7032000000000006E-06
DataValue, 4.625, -4.0498000000000005E-11, 2.1087000000000002E-06, 2.1087000000000002E-06, 4.0498000000000005E-11, 2.9988E-06
DataValue, 4.75, 6.2770000000000007E-11, 2.5019E-06, 2.5019E-06, 6.2770000000000007E-11, 3.3192000000000003E-06
DataValue, 4.875, -1.3860000000000002E-12, 2.9385000000000003E-06, 2.9385000000000003E-06, 1.3860000000000002E-12, 3.6400000000000007E-06
DataValue, 5, -6.2528E-11, 3.4119000000000003E-06, 3.4119000000000003E-06, 6.2528E-11, 3.9412000000000005E-06
DataValue, 5.125, 4.6630000000000005E-11, 3.9238000000000004E-06, 3.9238000000000004E-06, 4.6630000000000005E-11, 4.2108E-06
DataValue, 5.25, 2.0224E-11, 4.4646E-06, 4.4646E-06, 2.0224E-11, 4.4720000000000006E-06
DataValue, 5.375, -6.945E-11, 5.0418000000000006E-06, 5.0418000000000006E-06, 6.945E-11, 4.7171999999999995E-06
DataValue, 5.5, 2.4932000000000002E-11, 5.6439E-06, 5.6439E-06, 2.4932000000000002E-11, 4.9255999999999991E-06
DataValue, 5.625, 3.9504E-11, 6.2732E-06, 6.2732E-06, 3.9504E-11, 5.0848000000000025E-06
DataValue, 5.75, -6.4706E-11, 6.9151000000000009E-06, 6.9151000000000009E-06, 6.4706E-11, 5.2952000000000031E-06
DataValue, 5.875, 1.0226000000000001E-11, 7.5970000000000011E-06, 7.5970000000000011E-06, 1.0226000000000001E-11, 5.5115999999999965E-06
DataValue, 6, 5.9444E-11, 8.293E-06, 8.293E-06, 5.9444E-11, 5.6303999999999961E-06
DataValue, 6.125, -4.9166E-11, 9.0046E-06, 9.0046E-06, 4.9166E-11, 5.742800000000002E-06
DataValue, 6.25, -7.2160000000000008E-12, 9.7287E-06, 9.7287E-06, 7.2160000000000008E-12, 5.8936000000000006E-06
DataValue, 6.375, 7.2610000000000008E-11, 1.0478E-05, 1.0478E-05, 7.2610000000000008E-11, 5.9976000000000051E-06
DataValue, 6.5, -2.8328000000000003E-11, 1.1228100000000002E-05, 1.1228100000000002E-05, 2.8328000000000003E-11, 6.0279999999999972E-06
DataValue, 6.625, -2.8236000000000002E-11, 1.1985E-05, 1.1985E-05, 2.8236000000000002E-11, 6.1795999999999976E-06
DataValue, 6.75, -3.1482E-11, 1.2773000000000001E-05, 1.2773000000000001E-05, 3.1482E-11, 6.2920000000000068E-06
DataValue, 6.875, 5.8288000000000009E-11, 1.3558000000000001E-05, 1.3558000000000001E-05, 5.8288000000000009E-11, 6.3200000000000005E-06
DataValue, 7, 2.7050000000000003E-11, 1.4353000000000001E-05, 1.4353000000000001E-05, 2.7050000000000003E-11, 6.4039999999999949E-06
DataValue, 7.125, -6.0802E-11, 1.5159E-05, 1.5159E-05, 6.0802E-11, 6.5279999999999958E-06
DataValue, 7.25, -1.0402E-11, 1.5985E-05, 1.5985E-05, 1.0402E-11, 6.5719999999999974E-06
DataValue, 7.375, 7.2140000000000009E-11, 1.6802E-05, 1.6802E-05, 7.2140000000000009E-11, 6.632E-06
DataValue, 7.5, 7.2860000000000011E-12, 1.7643E-05, 1.7643E-05, 7.2860000000000011E-12, 6.704000000000009E-06
DataValue, 7.625, -7.0674000000000008E-11, 1.8478E-05, 1.8478E-05, 7.0674000000000008E-11, 6.7080000000000042E-06
DataValue, 7.75, 1.0114000000000002E-11, 1.932E-05, 1.932E-05, 1.0114000000000002E-11, 6.7919999999999987E-06
DataValue, 7.875, 7.2496E-11, 2.0176E-05, 2.0176E-05, 7.2496E-11, 6.8479999999999995E-06
DataValue, 8, -1.1554E-11, 2.1032E-05, 2.1032E-05, 1.1554E-11, 6.8879999999999923E-06
DataValue, 8.125, -6.0944000000000007E-11, 2.1898E-05, 2.1898E-05, 6.0944000000000007E-11, 6.9680000000000051E-06
DataValue, 8.25, 2.976E-11, 2.2774000000000003E-05, 2.2774000000000003E-05, 2.976E-11, 7.03200000000001E-06
DataValue, 8.375, 5.7020000000000007E-11, 2.3656000000000002E-05, 2.3656000000000002E-05, 5.7020000000000007E-11, 7.067999999999994E-06
DataValue, 8.5, -3.5536000000000005E-11, 2.4541E-05, 2.4541E-05, 3.5536000000000005E-11, 7.108E-06
DataValue, 8.625, -3.8620000000000005E-11, 2.5433000000000002E-05, 2.5433000000000002E-05, 3.8620000000000005E-11, 7.1679999999999964E-06
DataValue, 8.75, 5.3422000000000006E-11, 2.6333E-05, 2.6333E-05, 5.3422000000000006E-11, 7.211999999999998E-06
DataValue, 8.875, 3.3544000000000003E-11, 2.7236E-05, 2.7236E-05, 3.3544000000000003E-11, 7.2520000000000044E-06
DataValue, 9, -5.6696000000000006E-11, 2.8146E-05, 2.8146E-05, 5.6696000000000006E-11, 7.2320000000000012E-06
DataValue, 9.125, -1.5384E-11, 2.9044000000000002E-05, 2.9044000000000002E-05, 1.5384E-11, 7.2520000000000044E-06
DataValue, 9.25, 7.0846000000000011E-11, 2.9959000000000002E-05, 2.9959000000000002E-05, 7.0846000000000011E-11, 7.3560000000000021E-06
DataValue, 9.375, 9.172E-12, 3.0883E-05, 3.0883E-05, 9.172E-12, 7.3519999999999933E-06
DataValue, 9.5, -6.9344000000000011E-11, 3.1797E-05, 3.1797E-05, 6.9344000000000011E-11, 7.3680000000000013E-06
DataValue, 9.625, 7.504E-12, 3.2725E-05, 3.2725E-05, 7.504E-12, 7.4360000000000149E-06
DataValue, 9.75, 7.485E-11, 3.3656000000000004E-05, 3.3656000000000004E-05, 7.485E-11, 7.4639999999999949E-06
DataValue, 9.875, -7.772E-12, 3.4591E-05, 3.4591E-05, 7.772E-12, 7.491999999999975E-06
DataValue, 10, -6.4144E-11, 3.5529E-05, 3.5529E-05, 6.4144E-11, 7.4399999999999965E-06
DataValue, 10, 7.303200000000001E-11, 3.5521E-05, 3.5521E-05, 7.303200000000001E-11, 8.2879999999999586E-06
DataValue, 9.875, -1.068E-11, 3.4493E-05, 3.4493E-05, 1.068E-11, 8.1519999999999856E-06
DataValue, 9.75, -6.229E-11, 3.3483000000000005E-05, 3.3483000000000005E-05, 6.229E-11, 8.0400000000000111E-06
DataValue, 9.625, 2.5214E-11, 3.2483E-05, 3.2483E-05, 2.5214E-11, 7.91600000000001E-06
DataValue, 9.5, 2.2628000000000003E-11, 3.1504E-05, 3.1504E-05, 2.2628000000000003E-11, 7.8479999999999967E-06
DataValue, 9.375, -6.5188E-11, 3.0521E-05, 3.0521E-05, 6.5188E-11, 7.8239999999999983E-06
DataValue, 9.25, -6.342E-12, 2.9548000000000002E-05, 2.9548000000000002E-05, 6.342E-12, 7.760000000000007E-06
DataValue, 9.125, 7.276E-11, 2.8581E-05, 2.8581E-05, 7.276E-11, 7.6680000000000086E-06
DataValue, 9, -2.9800000000000004E-13, 2.7631E-05, 2.7631E-05, 2.9800000000000004E-13, 7.6239999999999934E-06
DataValue, 8.875, -7.025E-11, 2.6675E-05, 2.6675E-05, 7.025E-11, 7.6040000000000038E-06
DataValue, 8.75, 1.1238E-11, 2.573E-05, 2.573E-05, 1.1238E-11, 7.5199999999999958E-06
DataValue, 8.625, 6.7318E-11, 2.4795000000000002E-05, 2.4795000000000002E-05, 6.7318E-11, 7.46799999999999E-06
DataValue, 8.5, -1.7902000000000002E-11, 2.3863000000000002E-05, 2.3863000000000002E-05, 1.7902000000000002E-11, 7.37200000000001E-06
DataValue, 8.375, -5.6766000000000006E-11, 2.2952E-05, 2.2952E-05, 5.6766000000000006E-11, 7.30400000000001E-06
DataValue, 8.25, 3.5068000000000004E-11, 2.2037E-05, 2.2037E-05, 3.5068000000000004E-11, 7.2679999999999989E-06
DataValue, 8.125, 4.4614000000000004E-11, 2.1135E-05, 2.1135E-05, 4.4614000000000004E-11, 7.1999999999999988E-06
DataValue, 8, -4.6522E-11, 2.0237E-05, 2.0237E-05, 4.6522E-11, 7.1559999999999972E-06
DataValue, 7.875, -3.0708000000000005E-11, 1.9346E-05, 1.9346E-05, 3.0708000000000005E-11, 7.0639999999999988E-06
DataValue, 7.75, 5.8842E-11, 1.8471E-05, 1.8471E-05, 5.8842E-11, 7.0120000000000067E-06
DataValue, 7.625, 1.8798E-11, 1.7593E-05, 1.7593E-05, 1.8798E-11, 6.9519999999999971E-06
DataValue, 7.5, -6.7574E-11, 1.6733E-05, 1.6733E-05, 6.7574E-11, 6.8639999999999939E-06
DataValue, 7.375, -6.7640000000000007E-12, 1.5877E-05, 1.5877E-05, 6.7640000000000007E-12, 6.7960000000000007E-06
DataValue, 7.25, 7.1614000000000007E-11, 1.5034E-05, 1.5034E-05, 7.1614000000000007E-11, 6.7160000000000014E-06
DataValue, 7.125, -2.6920000000000002E-12, 1.4198E-05, 1.4198E-05, 2.6920000000000002E-12, 6.6679999999999978E-06
DataValue, 7, -7.2058E-11, 1.3367000000000001E-05, 1.3367000000000001E-05, 7.2058E-11, 6.632E-06
DataValue, 6.875, 1.1940000000000001E-11, 1.254E-05, 1.254E-05, 1.1940000000000001E-11, 6.4760000000000037E-06
DataValue, 6.75, 6.6392000000000007E-11, 1.1748E-05, 1.1748E-05, 6.6392000000000007E-11, 6.3480000000000009E-06
DataValue, 6.625, -2.2190000000000003E-11, 1.0953E-05, 1.0953E-05, 2.2190000000000003E-11, 6.332E-06
DataValue, 6.5, -5.561E-11, 1.0165E-05, 1.0165E-05, 5.561E-11, 6.1971999999999955E-06
DataValue, 6.375, 3.3956E-11, 9.4037000000000011E-06, 9.4037000000000011E-06, 3.3956E-11, 6.0491999999999962E-06
DataValue, 6.25, -7.1952000000000012E-11, 8.652700000000001E-06, 8.652700000000001E-06, 7.1952000000000012E-11, 5.9072000000000033E-06
DataValue, 6.125, 2.6718E-11, 7.9269E-06, 7.9269E-06, 2.6718E-11, 5.7880000000000029E-06
DataValue, 6, 3.5606000000000005E-11, 7.2057E-06, 7.2057E-06, 3.5606000000000005E-11, 5.6476E-06
DataValue, 5.875, -6.7668E-11, 6.515E-06, 6.515E-06, 6.7668E-11, 5.4195999999999981E-06
DataValue, 5.75, 8.698E-12, 5.8508000000000008E-06, 5.8508000000000008E-06, 8.698E-12, 5.2428E-06
DataValue, 5.625, 5.7294000000000005E-11, 5.2043E-06, 5.2043E-06, 5.7294000000000005E-11, 4.978400000000003E-06
