
SetupTitle, ID_Vd_CEC
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 1
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 10
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absID, absIG
TestParameter, Function.User.Unit, A, A
TestParameter, Function.User.Definition, abs(ID), abs(IG)
TestParameter, Function.Analysis.Name, gm
TestParameter, Function.Analysis.Unit, S
TestParameter, Function.Analysis.Definition, diff(ID,VG)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VD
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, 0
TestParameter, Output.Graph.XAxis.Right, 10
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absID, absIG
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 1E-11, 1E-11
TestParameter, Output.Graph.YAxis.Top, 6.0000000000000008E-05, 6.0000000000000008E-05
TestParameter, Output.Graph.YAxis.Group, Group 1, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, false, false
TestParameter, Output.List.Data, VG, absID, gm, IG
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/22/2026 15:22:44
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, (1, -3)
MetaData, TestRecord.LinkKey, 05564df3-bb05-49c2-b74a-89a7123035a0
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VD
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absID, absIG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 6.0000000000000008E-05, 6.0000000000000008E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU2:HR, Name=VD, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=10 V, Step=125 mV, No. of Steps=81, Compliance=10 mA, Pwr Comp=OFF	[VAR2] Unit=SMU1:HR, Name=VG, Start=10 V, Stop=3 V, Step=-500 mV, No. of Steps=15, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU3:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VG	10,9.5,9,8.5,8,7.5,7,6.5,6,5.5,5,4.5,4,3.5,3	10	-0.5	15
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, absID, gm, IG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, S, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID_Vd_CEC
Dimension1, 162, 162, 162, 162, 162, 162, 162
Dimension2, 15, 15, 15, 15, 15, 15, 15
DataName, VD, VG, IG, ID, absID, absIG, gm
DataValue, 0, 10, 7.158E-11, -1.64383E-10, 1.64383E-10, 7.158E-11, 
DataValue, 0.125, 10, 4.2146E-11, 1.2219000000000001E-06, 1.2219000000000001E-06, 4.2146E-11, 
DataValue, 0.25, 10, 6.4908000000000007E-11, 2.4127E-06, 2.4127E-06, 6.4908000000000007E-11, 
DataValue, 0.375, 10, -3.7928E-11, 3.5735E-06, 3.5735E-06, 3.7928E-11, 
DataValue, 0.5, 10, -3.4678000000000006E-11, 4.6982E-06, 4.6982E-06, 3.4678000000000006E-11, 
DataValue, 0.625, 10, 6.8198E-11, 5.7982000000000007E-06, 5.7982000000000007E-06, 6.8198E-11, 
DataValue, 0.75, 10, 1.4476000000000001E-11, 6.8698000000000007E-06, 6.8698000000000007E-06, 1.4476000000000001E-11, 
DataValue, 0.875, 10, -7.8094000000000007E-11, 7.9111000000000012E-06, 7.9111000000000012E-06, 7.8094000000000007E-11, 
DataValue, 1, 10, 1.1724000000000001E-11, 8.9256000000000014E-06, 8.9256000000000014E-06, 1.1724000000000001E-11, 
DataValue, 1.125, 10, 6.3446E-11, 9.9088E-06, 9.9088E-06, 6.3446E-11, 
DataValue, 1.25, 10, -3.5836E-11, 1.0860300000000002E-05, 1.0860300000000002E-05, 3.5836E-11, 
DataValue, 1.375, 10, -3.0464E-11, 1.1788E-05, 1.1788E-05, 3.0464E-11, 
DataValue, 1.5, 10, -1.1330000000000001E-11, 1.2691000000000001E-05, 1.2691000000000001E-05, 1.1330000000000001E-11, 
DataValue, 1.625, 10, -5.8046000000000007E-11, 1.356E-05, 1.356E-05, 5.8046000000000007E-11, 
DataValue, 1.75, 10, 7.0826000000000007E-11, 1.4408E-05, 1.4408E-05, 7.0826000000000007E-11, 
DataValue, 1.875, 10, -1.3204E-11, 1.5225E-05, 1.5225E-05, 1.3204E-11, 
DataValue, 2, 10, -2.391E-11, 1.6019E-05, 1.6019E-05, 2.391E-11, 
DataValue, 2.125, 10, 5.6412000000000006E-11, 1.6784E-05, 1.6784E-05, 5.6412000000000006E-11, 
DataValue, 2.25, 10, -7.6548E-11, 1.7528000000000002E-05, 1.7528000000000002E-05, 7.6548E-11, 
DataValue, 2.375, 10, 3.1328000000000005E-11, 1.8248000000000002E-05, 1.8248000000000002E-05, 3.1328000000000005E-11, 
DataValue, 2.5, 10, 5.7760000000000004E-12, 1.8944E-05, 1.8944E-05, 5.7760000000000004E-12, 
DataValue, 2.625, 10, -2.6794E-11, 1.9616E-05, 1.9616E-05, 2.6794E-11, 
DataValue, 2.75, 10, 7.6954000000000012E-11, 2.0261E-05, 2.0261E-05, 7.6954000000000012E-11, 
DataValue, 2.875, 10, -6.5646E-11, 2.0879E-05, 2.0879E-05, 6.5646E-11, 
DataValue, 3, 10, -1.7828E-11, 2.1481E-05, 2.1481E-05, 1.7828E-11, 
DataValue, 3.125, 10, 6.949600000000001E-11, 2.2054E-05, 2.2054E-05, 6.949600000000001E-11, 
DataValue, 3.25, 10, -5.7914000000000005E-11, 2.2601E-05, 2.2601E-05, 5.7914000000000005E-11, 
DataValue, 3.375, 10, 6.494E-12, 2.3131E-05, 2.3131E-05, 6.494E-12, 
DataValue, 3.5, 10, 3.9208E-11, 2.3645E-05, 2.3645E-05, 3.9208E-11, 
DataValue, 3.625, 10, -7.6376E-11, 2.4134E-05, 2.4134E-05, 7.6376E-11, 
DataValue, 3.75, 10, 5.2164000000000006E-11, 2.4605000000000002E-05, 2.4605000000000002E-05, 5.2164000000000006E-11, 
DataValue, 3.875, 10, 4.3204000000000005E-11, 2.5059000000000002E-05, 2.5059000000000002E-05, 4.3204000000000005E-11, 
DataValue, 4, 10, -7.6136E-11, 2.5491E-05, 2.5491E-05, 7.6136E-11, 
DataValue, 4.125, 10, 3.5596E-11, 2.5904E-05, 2.5904E-05, 3.5596E-11, 
DataValue, 4.25, 10, 1.5376E-11, 2.6291E-05, 2.6291E-05, 1.5376E-11, 
DataValue, 4.375, 10, -6.4332E-11, 2.6664E-05, 2.6664E-05, 6.4332E-11, 
DataValue, 4.5, 10, 6.4256000000000011E-11, 2.7032E-05, 2.7032E-05, 6.4256000000000011E-11, 
DataValue, 4.625, 10, -8.06E-12, 2.7360000000000002E-05, 2.7360000000000002E-05, 8.06E-12, 
DataValue, 4.75, 10, -3.7346000000000003E-11, 2.7691E-05, 2.7691E-05, 3.7346000000000003E-11, 
DataValue, 4.875, 10, 7.7266E-11, 2.7989000000000003E-05, 2.7989000000000003E-05, 7.7266E-11, 
DataValue, 5, 10, -4.0922000000000004E-11, 2.8297E-05, 2.8297E-05, 4.0922000000000004E-11, 
DataValue, 5.125, 10, -9.092E-12, 2.8579000000000002E-05, 2.8579000000000002E-05, 9.092E-12, 
DataValue, 5.25, 10, 5.9912000000000007E-11, 2.8846E-05, 2.8846E-05, 5.9912000000000007E-11, 
DataValue, 5.375, 10, -7.2488000000000009E-11, 2.9099E-05, 2.9099E-05, 7.2488000000000009E-11, 
DataValue, 5.5, 10, 2.1752E-11, 2.9352E-05, 2.9352E-05, 2.1752E-11, 
DataValue, 5.625, 10, 4.6868000000000004E-11, 2.9575E-05, 2.9575E-05, 4.6868000000000004E-11, 
DataValue, 5.75, 10, -7.6732000000000007E-11, 2.9794E-05, 2.9794E-05, 7.6732000000000007E-11, 
DataValue, 5.875, 10, 3.169E-11, 2.9984E-05, 2.9984E-05, 3.169E-11, 
DataValue, 6, 10, 1.9224E-11, 3.0182E-05, 3.0182E-05, 1.9224E-11, 
DataValue, 6.125, 10, -6.9008000000000011E-11, 3.0363E-05, 3.0363E-05, 6.9008000000000011E-11, 
DataValue, 6.25, 10, 5.9446E-11, 3.0542E-05, 3.0542E-05, 5.9446E-11, 
DataValue, 6.375, 10, -5.68E-13, 3.0703E-05, 3.0703E-05, 5.68E-13, 
DataValue, 6.5, 10, -4.5158000000000004E-11, 3.0848E-05, 3.0848E-05, 4.5158000000000004E-11, 
DataValue, 6.625, 10, 7.825E-11, 3.1E-05, 3.1E-05, 7.825E-11, 
DataValue, 6.75, 10, -3.0676E-11, 3.1131000000000004E-05, 3.1131000000000004E-05, 3.0676E-11, 
DataValue, 6.875, 10, -1.6600000000000003E-11, 3.1269E-05, 3.1269E-05, 1.6600000000000003E-11, 
DataValue, 7, 10, 6.7918E-11, 3.1407E-05, 3.1407E-05, 6.7918E-11, 
DataValue, 7.125, 10, -5.9454000000000007E-11, 3.1517E-05, 3.1517E-05, 5.9454000000000007E-11, 
DataValue, 7.25, 10, 3.584E-12, 3.1632E-05, 3.1632E-05, 3.584E-12, 
DataValue, 7.375, 10, 4.5248E-11, 3.1729E-05, 3.1729E-05, 4.5248E-11, 
DataValue, 7.5, 10, -7.6968E-11, 3.1835E-05, 3.1835E-05, 7.6968E-11, 
DataValue, 7.625, 10, 3.0682E-11, 3.1931E-05, 3.1931E-05, 3.0682E-11, 
DataValue, 7.75, 10, 1.9116000000000002E-11, 3.2021000000000004E-05, 3.2021000000000004E-05, 1.9116000000000002E-11, 
DataValue, 7.875, 10, -6.2138E-11, 3.2112E-05, 3.2112E-05, 6.2138E-11, 
DataValue, 8, 10, 2.5838000000000004E-11, 3.2193E-05, 3.2193E-05, 2.5838000000000004E-11, 
DataValue, 8.125, 10, 4.4646000000000007E-11, 3.2268000000000003E-05, 3.2268000000000003E-05, 4.4646000000000007E-11, 
DataValue, 8.25, 10, -7.1132000000000008E-11, 3.2365E-05, 3.2365E-05, 7.1132000000000008E-11, 
DataValue, 8.375, 10, 7.5702000000000012E-11, 3.2428E-05, 3.2428E-05, 7.5702000000000012E-11, 
DataValue, 8.5, 10, -1.5052E-11, 3.2504E-05, 3.2504E-05, 1.5052E-11, 
DataValue, 8.625, 10, -9.1320000000000011E-12, 3.2574000000000004E-05, 3.2574000000000004E-05, 9.1320000000000011E-12, 
DataValue, 8.75, 10, 5.1360000000000004E-11, 3.2644E-05, 3.2644E-05, 5.1360000000000004E-11, 
DataValue, 8.875, 10, -7.6282000000000011E-11, 3.2699E-05, 3.2699E-05, 7.6282000000000011E-11, 
DataValue, 9, 10, 5.0676000000000004E-11, 3.2785E-05, 3.2785E-05, 5.0676000000000004E-11, 
DataValue, 9.125, 10, 8.3700000000000009E-12, 3.2816E-05, 3.2816E-05, 8.3700000000000009E-12, 
