
SetupTitle, ID_VG_CEC
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 1
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, AUTO
TestParameter, Measurement.Adc.HighSpeed.Coeff, 1
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, AUTO
TestParameter, Measurement.Adc.HighResolution.Coeff, 10
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, absID, absIG
TestParameter, Function.User.Unit, A, A
TestParameter, Function.User.Definition, abs(ID), abs(IG)
TestParameter, Function.Analysis.Name, gm
TestParameter, Function.Analysis.Unit, S
TestParameter, Function.Analysis.Definition, diff(ID,VG)
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.5
TestParameter, Output.Graph.XAxis.Right, 0.5
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, absID, absIG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 1E-11, 1E-11
TestParameter, Output.Graph.YAxis.Top, 0.0001, 0.0001
TestParameter, Output.Graph.YAxis.Group, Group 1, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, false, false
TestParameter, Output.List.Data, VG, absID, gm, IG
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 07/22/2026 15:14:09
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, (1, -3) trial 1
MetaData, TestRecord.LinkKey, 7dc12bdd-34d0-4e7e-a0c4-4dfbd8c0f706
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, absID, absIG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, Group 1, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, false, false
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-11, 1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 0.0001, 0.0001
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=VG, Direction=Double, Linear/Log=LINEAR, Start=0 V, Stop=10 V, Step=125 mV, No. of Steps=81, Compliance=10 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=VD, Start=100 mV, Stop=3.9 V, Step=1.9 V, No. of Steps=3, Compliance=10 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU3:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,2,3.9	0.1	1.9	3
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, absID, gm, IG
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, S, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID_VG_CEC
Dimension1, 162, 162, 162, 162, 162, 162
Dimension2, 3, 3, 3, 3, 3, 3
DataName, VG, IG, ID, absID, absIG, gm
DataValue, 0, 4.0982E-11, -6.8761E-11, 6.8761E-11, 4.0982E-11, 1.286384E-09
DataValue, 0.125, -5.1940000000000007E-12, 9.2037000000000013E-11, 9.2037000000000013E-11, 5.1940000000000007E-12, 6.7935999999999992E-11
DataValue, 0.25, 5.1032E-11, -5.1777E-11, 5.1777E-11, 5.1032E-11, -3.2112E-10
DataValue, 0.375, -7.8638000000000008E-11, 1.1757000000000002E-11, 1.1757000000000002E-11, 7.8638000000000008E-11, 4.2544000000000003E-10
DataValue, 0.5, 5.339E-11, 5.4583000000000007E-11, 5.4583000000000007E-11, 5.339E-11, -2.4524E-10
DataValue, 0.625, -1.5166000000000002E-11, -4.9553000000000006E-11, 4.9553000000000006E-11, 1.5166000000000002E-11, 5.23392E-10
DataValue, 0.75, -1.8642E-11, 1.85431E-10, 1.85431E-10, 1.8642E-11, 9.8808000000000017E-10
DataValue, 0.875, 6.575E-11, 1.9746700000000002E-10, 1.9746700000000002E-10, 6.575E-11, 1.0095840000000002E-09
DataValue, 1, -7.2770000000000011E-11, 4.3782700000000005E-10, 4.3782700000000005E-10, 7.2770000000000011E-11, 2.8781520000000003E-09
DataValue, 1.125, 3.693E-11, 9.1700500000000008E-10, 9.1700500000000008E-10, 3.693E-11, 3.1445720000000003E-09
DataValue, 1.25, -2.1886000000000003E-11, 1.22397E-09, 1.22397E-09, 2.1886000000000003E-11, 4.8297400000000007E-09
DataValue, 1.375, -7.7844000000000008E-11, 2.12444E-09, 2.12444E-09, 7.7844000000000008E-11, 7.86516E-09
DataValue, 1.5, 6.176400000000001E-11, 3.19026E-09, 3.19026E-09, 6.176400000000001E-11, 9.4511599999999978E-09
DataValue, 1.625, -2.7904E-11, 4.48723E-09, 4.48723E-09, 2.7904E-11, 1.275752E-08
DataValue, 1.75, 6.9600000000000006E-13, 6.37964E-09, 6.37964E-09, 6.9600000000000006E-13, 1.5064000000000002E-08
DataValue, 1.875, 3.7812E-11, 8.25323E-09, 8.25323E-09, 3.7812E-11, 1.6895439999999998E-08
DataValue, 2, -7.0084E-11, 1.06035E-08, 1.06035E-08, 7.0084E-11, 2.1580279999999995E-08
DataValue, 2.125, -1.1388000000000001E-11, 1.3648299999999999E-08, 1.3648299999999999E-08, 1.1388000000000001E-11, 2.58168E-08
DataValue, 2.25, -5.2900000000000006E-11, 1.70577E-08, 1.70577E-08, 5.2900000000000006E-11, 2.8225600000000002E-08
DataValue, 2.375, 5.5908000000000006E-11, 2.07047E-08, 2.07047E-08, 5.5908000000000006E-11, 3.286559999999999E-08
DataValue, 2.5, 1.888E-11, 2.5274099999999997E-08, 2.5274099999999997E-08, 1.888E-11, 3.9268399999999987E-08
DataValue, 2.625, -7.7182E-11, 3.0521799999999996E-08, 3.0521799999999996E-08, 7.7182E-11, 4.3565199999999991E-08
DataValue, 2.75, 1.9452000000000002E-11, 3.6165399999999995E-08, 3.6165399999999995E-08, 1.9452000000000002E-11, 4.7717600000000009E-08
DataValue, 2.875, 5.026E-11, 4.24512E-08, 4.24512E-08, 5.026E-11, 5.4567599999999994E-08
DataValue, 3, -6.1410000000000011E-11, 4.9807299999999994E-08, 4.9807299999999994E-08, 6.1410000000000011E-11, 5.9814799999999973E-08
DataValue, 3.125, -1.0708000000000002E-11, 5.7404899999999991E-08, 5.7404899999999991E-08, 1.0708000000000002E-11, 6.3287999999999977E-08
DataValue, 3.25, 7.7946E-11, 6.5629299999999988E-08, 6.5629299999999988E-08, 7.7946E-11, 7.0754E-08
DataValue, 3.375, -2.1818E-11, 7.5093399999999991E-08, 7.5093399999999991E-08, 2.1818E-11, 7.63232E-08
DataValue, 3.5, -4.1378000000000006E-11, 8.4710099999999988E-08, 8.4710099999999988E-08, 4.1378000000000006E-11, 7.8456000000000024E-08
DataValue, 3.625, 6.805E-11, 9.47074E-08, 9.47074E-08, 6.805E-11, 8.47136E-08
DataValue, 3.75, 1.0614000000000001E-11, 1.0588849999999999E-07, 1.0588849999999999E-07, 1.0614000000000001E-11, 9.23704E-08
DataValue, 3.875, -7.2998E-11, 1.178E-07, 1.178E-07, 7.2998E-11, 9.8526000000000071E-08
DataValue, 4, -1.5780000000000001E-12, 1.3052E-07, 1.3052E-07, 1.5780000000000001E-12, 1.0011999999999997E-07
DataValue, 4.125, 7.916E-11, 1.4283E-07, 1.4283E-07, 7.916E-11, 1.0259999999999998E-07
DataValue, 4.25, -3.2060000000000003E-12, 1.5617E-07, 1.5617E-07, 3.2060000000000003E-12, 1.0839999999999999E-07
DataValue, 4.375, -7.528000000000001E-11, 1.6993E-07, 1.6993E-07, 7.528000000000001E-11, 1.1328000000000002E-07
DataValue, 4.5, 1.6008E-11, 1.8449E-07, 1.8449E-07, 1.6008E-11, 1.1564000000000005E-07
DataValue, 4.625, 7.1230000000000009E-11, 1.9884E-07, 1.9884E-07, 7.1230000000000009E-11, 1.1723999999999996E-07
DataValue, 4.75, -2.4362E-11, 2.138E-07, 2.138E-07, 2.4362E-11, 1.2168000000000002E-07
DataValue, 4.875, -5.8854E-11, 2.2926E-07, 2.2926E-07, 5.8854E-11, 1.2459999999999994E-07
DataValue, 5, 3.9016E-11, 2.4495E-07, 2.4495E-07, 3.9016E-11, 1.2708E-07
DataValue, 5.125, 4.7816E-11, 2.6103E-07, 2.6103E-07, 4.7816E-11, 1.287600000000001E-07
DataValue, 5.25, -4.8762000000000006E-11, 2.7714E-07, 2.7714E-07, 4.8762000000000006E-11, 1.3132000000000004E-07
DataValue, 5.375, -2.8732E-11, 2.9386E-07, 2.9386E-07, 2.8732E-11, 1.3331999999999998E-07
DataValue, 5.5, 6.3514E-11, 3.1047E-07, 3.1047E-07, 6.3514E-11, 1.3443999999999998E-07
DataValue, 5.625, 2.054E-11, 3.2747E-07, 3.2747E-07, 2.054E-11, 1.3835999999999998E-07
DataValue, 5.75, -6.9012000000000007E-11, 3.4506E-07, 3.4506E-07, 6.9012000000000007E-11, 1.4147999999999991E-07
DataValue, 5.875, -3.784E-12, 3.6284E-07, 3.6284E-07, 3.784E-12, 1.4203999999999991E-07
DataValue, 6, 8.0722000000000011E-11, 3.8056999999999997E-07, 3.8056999999999997E-07, 8.0722000000000011E-11, 1.4395999999999997E-07
DataValue, 6.125, 7.6E-14, 3.9883E-07, 3.9883E-07, 7.6E-14, 1.4684000000000006E-07
DataValue, 6.25, -7.734E-11, 4.1728E-07, 4.1728E-07, 7.734E-11, 1.494E-07
DataValue, 6.375, 1.3436E-11, 4.3618E-07, 4.3618E-07, 1.3436E-11, 1.4848000000000002E-07
DataValue, 6.5, 7.384E-11, 4.544E-07, 4.544E-07, 7.384E-11, 1.5020000000000006E-07
DataValue, 6.625, -1.828E-11, 4.7373E-07, 4.7373E-07, 1.828E-11, 1.55E-07
DataValue, 6.75, -6.16E-11, 4.9315E-07, 4.9315E-07, 6.16E-11, 1.529599999999998E-07
DataValue, 6.875, 3.6626000000000005E-11, 5.1196999999999994E-07, 5.1196999999999994E-07, 3.6626000000000005E-11, 1.5076000000000006E-07
DataValue, 7, 5.2682000000000004E-11, 5.3084E-07, 5.3084E-07, 5.2682000000000004E-11, 1.5604000000000012E-07
DataValue, 7.125, -4.4268E-11, 5.5098E-07, 5.5098E-07, 4.4268E-11, 1.6167999999999995E-07
DataValue, 7.25, -3.7286000000000006E-11, 5.7126E-07, 5.7126E-07, 3.7286000000000006E-11, 1.6008000000000025E-07
DataValue, 7.375, 5.9384E-11, 5.91E-07, 5.91E-07, 5.9384E-11, 1.6236000000000009E-07
DataValue, 7.5, 2.5836000000000003E-11, 6.1185E-07, 6.1185E-07, 2.5836000000000003E-11, 1.6511999999999962E-07
DataValue, 7.625, -6.7192000000000007E-11, 6.3227999999999994E-07, 6.3227999999999994E-07, 6.7192000000000007E-11, 1.630399999999998E-07
DataValue, 7.75, -6.1100000000000004E-12, 6.5261E-07, 6.5261E-07, 6.1100000000000004E-12, 1.6116E-07
DataValue, 7.875, 7.857E-11, 6.7256999999999994E-07, 6.7256999999999994E-07, 7.857E-11, 1.6140000000000027E-07
DataValue, 8, 2.9900000000000004E-12, 6.9296E-07, 6.9296E-07, 2.9900000000000004E-12, 1.6728000000000037E-07
DataValue, 8.125, -7.6812000000000008E-11, 7.1439E-07, 7.1439E-07, 7.6812000000000008E-11, 1.6955999999999978E-07
DataValue, 8.25, 1.2618000000000001E-11, 7.3535E-07, 7.3535E-07, 1.2618000000000001E-11, 1.6479999999999968E-07
